0,139,128,138
1,144,137,138
2,141,128,126
10,139,125,143
11,144,137,143
12,141,128,126
20,139,128,138
21,144,137,138
22,141,128,124
30,139,124,138
31,144,134,138
32,141,125,123
40,139,128,141
41,144,137,142
42,141,128,126
50,139,128,141
51,144,137,141
52,141,128,128
60,139,125,143
61,144,134,143
62,141,128,128
70,139,131,143
71,144,137,143
72,141,132,132
80,139,128,138
81,144,137,138
82,141,131,126
90,139,125,143
91,144,133,146
92,141,128,128
100,139,128,138
101,144,137,140
102,141,128,126
