0,145,111,136
1,145,116,130
2,147,110,116
10,139,121,135
11,136,115,128
12,133,103,113
20,140,124,132
21,137,115,123
22,132,109,105
30,142,116,139
31,133,117,119
32,136,108,106
40,139,117,137
41,137,119,121
42,134,110,107
50,139,120,134
51,133,115,116
52,133,108,100
60,139,121,132
61,137,115,118
62,136,108,105
70,138,110,139
71,137,113,120
72,134,107,103
80,138,117,133
81,137,116,120
82,133,108,105
90,144,118,131
91,142,117,123
92,141,106,112
100,138,121,131
101,136,120,117
102,130,113,103
