0,124,128,122
1,136,132,117
2,130,128,111
10,124,114,124
11,136,120,120
12,130,114,111
20,124,115,125
21,136,120,122
22,130,115,113
30,124,114,125
31,136,120,123
32,130,114,113
40,124,112,125
41,136,120,122
42,130,111,111
50,124,113,124
51,136,120,119
52,135,113,111
60,124,113,124
61,136,121,122
62,130,113,111
70,124,111,124
71,136,120,123
72,130,111,111
80,124,114,124
81,136,120,120
82,130,113,111
90,124,115,128
91,136,123,126
92,130,115,114
100,124,115,125
101,136,121,123
102,130,115,113
