0,132,133,132
1,126,126,117
2,132,122,103
10,126,112,109
11,133,117,99
12,130,103,87
20,126,110,108
21,133,117,99
22,126,102,86
30,126,110,110
31,126,112,98
32,126,102,89
40,122,111,107
41,134,117,99
42,126,102,86
50,126,110,113
51,132,116,103
52,126,101,90
60,126,110,111
61,132,117,103
62,126,103,91
70,124,112,108
71,131,117,99
72,136,108,92
80,124,112,107
81,133,118,98
82,130,103,86
90,126,111,111
91,134,117,103
92,126,103,89
100,121,113,108
101,133,118,101
102,126,104,87
