0,128,128,128
1,128,128,128
2,128,128,128
10,119,111,136
11,124,121,138
12,128,122,132
20,119,114,138
21,122,120,137
22,128,124,134
30,119,112,135
31,128,122,137
32,128,122,132
40,118,111,136
41,122,118,136
42,128,122,134
50,120,111,136
51,123,118,135
52,128,122,134
60,119,116,138
61,128,121,139
62,128,123,132
70,120,113,135
71,123,123,137
72,128,122,130
80,122,118,140
81,128,122,138
82,128,124,131
90,117,112,136
91,122,122,137
92,128,122,131
100,123,117,139
101,124,121,136
102,128,123,130
