0,128,128,128
1,128,128,128
2,128,128,128
10,116,123,139
11,117,132,138
12,128,126,140
20,119,126,136
21,117,135,135
22,123,126,133
30,117,123,138
31,113,132,137
32,128,126,139
40,128,128,139
41,128,135,138
42,128,128,135
50,119,126,137
51,118,135,137
52,123,126,134
60,115,122,136
61,111,131,134
62,122,126,136
70,120,124,138
71,121,133,137
72,128,126,138
80,116,123,137
81,116,133,138
82,124,128,138
90,118,123,139
91,115,131,137
92,122,123,136
100,118,122,138
101,117,134,140
102,128,125,137
